############################ Log - Start ############################
# Log initialized at: 06/12/14 15:13:38
# motor device
Time	motor/omsvme58_exp/39	Timestamp	Datetime
3.395	0.000	1402578821.83	06/12/14 15:13:41
3.751	1.000	1402578822.19	06/12/14 15:13:42
4.108	2.000	1402578822.55	06/12/14 15:13:42
4.467	3.000	1402578822.91	06/12/14 15:13:42
4.823	4.000	1402578823.26	06/12/14 15:13:43
5.182	5.000	1402578823.62	06/12/14 15:13:43
5.538	6.000	1402578823.98	06/12/14 15:13:43
5.897	7.000	1402578824.34	06/12/14 15:13:44
6.253	8.000	1402578824.69	06/12/14 15:13:44
6.610	9.000	1402578825.05	06/12/14 15:13:45
6.966	10.000	1402578825.41	06/12/14 15:13:45
7.324	11.000	1402578825.77	06/12/14 15:13:45
7.684	12.000	1402578826.13	06/12/14 15:13:46
8.045	13.000	1402578826.49	06/12/14 15:13:46
