############################ Log - Start ############################
# Log initialized at: 06/10/14 13:56:05
# motor device
Time	motor/omsvme58_exp/39	Timestamp	Datetime
3.337	0.000	1402401368.6	06/10/14 13:56:08
3.688	1.000	1402401368.95	06/10/14 13:56:08
4.041	2.000	1402401369.3	06/10/14 13:56:09
4.396	3.000	1402401369.66	06/10/14 13:56:09
4.748	4.000	1402401370.01	06/10/14 13:56:10
5.103	5.000	1402401370.36	06/10/14 13:56:10
5.456	6.000	1402401370.72	06/10/14 13:56:10
5.810	7.000	1402401371.07	06/10/14 13:56:11
6.164	8.000	1402401371.42	06/10/14 13:56:11
6.518	9.000	1402401371.78	06/10/14 13:56:11
6.870	10.000	1402401372.13	06/10/14 13:56:12
7.223	11.000	1402401372.49	06/10/14 13:56:12
7.488	12.000	1402401372.75	06/10/14 13:56:12
7.843	13.000	1402401373.1	06/10/14 13:56:13
8.196	14.000	1402401373.46	06/10/14 13:56:13
8.452	15.000	1402401373.69	06/10/14 13:56:13

# Log finished at: 06/10/14 13:56:13
############################# Log - End #############################
