############################ Log - Start ############################
# Log initialized at: 06/10/14 12:58:50
# motor device
Time	motor/omsvme58_exp/39	Timestamp	Datetime
3.116	0.000	1402397934.09	06/10/14 12:58:54
3.483	1.000	1402397934.46	06/10/14 12:58:54
3.822	2.000	1402397934.79	06/10/14 12:58:54
4.168	3.000	1402397935.14	06/10/14 12:58:55
4.526	4.000	1402397935.5	06/10/14 12:58:55
4.872	5.000	1402397935.84	06/10/14 12:58:55
5.227	6.000	1402397936.2	06/10/14 12:58:56
5.574	7.000	1402397936.54	06/10/14 12:58:56
5.930	8.000	1402397936.9	06/10/14 12:58:56
6.275	9.000	1402397937.25	06/10/14 12:58:57
6.632	10.000	1402397937.6	06/10/14 12:58:57
6.978	11.000	1402397937.95	06/10/14 12:58:57
7.334	12.000	1402397938.3	06/10/14 12:58:58
7.680	13.000	1402397938.65	06/10/14 12:58:58
8.036	14.000	1402397939.01	06/10/14 12:58:59
8.394	15.000	1402397939.35	06/10/14 12:58:59

# Log finished at: 06/10/14 12:58:59
############################# Log - End #############################
